command,value,config_file,line,section,baseline_action,reason,notes
r.StaticMesh.MinLodBias.HighPoly,0,Config/DefaultScalability.ini,1179,FoliageQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly.VertexThreshold,80000,Config/DefaultScalability.ini,1180,FoliageQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HairStrands.Interpolation.UseSingleGuide,1,Config/DefaultScalability.ini,1187,ShadingQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.LowPolyBufferPercent,0.1,Config/DefaultScalability.ini,1200,ShadingQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.SwitchLowPolyBufferDelayTime,3,Config/DefaultScalability.ini,1201,ShadingQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HairStrands.Interpolation.UseSingleGuide,1,Config/DefaultScalability.ini,1207,ShadingQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.LowPolyBufferPercent,0.1,Config/DefaultScalability.ini,1220,ShadingQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.SwitchLowPolyBufferDelayTime,3,Config/DefaultScalability.ini,1221,ShadingQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HairStrands.Interpolation.UseSingleGuide,1,Config/DefaultScalability.ini,1227,ShadingQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.LowPolyBufferPercent,0.1,Config/DefaultScalability.ini,1240,ShadingQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.SwitchLowPolyBufferDelayTime,5.0,Config/DefaultScalability.ini,1241,ShadingQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HairStrands.Interpolation.UseSingleGuide,0,Config/DefaultScalability.ini,1247,ShadingQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.LowPolyBufferPercent,0.1,Config/DefaultScalability.ini,1260,ShadingQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.SwitchLowPolyBufferDelayTime,10.0,Config/DefaultScalability.ini,1261,ShadingQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HairStrands.Interpolation.UseSingleGuide,0,Config/DefaultScalability.ini,1267,ShadingQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.LowPolyBufferPercent,0.1,Config/DefaultScalability.ini,1280,ShadingQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.TressFX.SwitchLowPolyBufferDelayTime,10.0,Config/DefaultScalability.ini,1281,ShadingQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.PSOPrecaching,1,Config/Windows/WindowsEngine.ini,9,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.PSOPrecache.ProxyCreationWhenPSOReady,1,Config/Windows/WindowsEngine.ini,11,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.ShaderPipelineCache.Enabled,1,Config/Windows/WindowsEngine.ini,13,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.ShaderPipelineCache.AutoSaveTimeBoundPSO,10,Config/Windows/WindowsEngine.ini,50,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.ShaderPipelineCache.GameFileMaskEnabled,0,Config/Windows/WindowsEngine.ini,53,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.ShaderPipelineCache.PreOptimizeEnabled,1,Config/Windows/WindowsEngine.ini,56,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.ShaderPipelineCache.MinBindCount,30,Config/Windows/WindowsEngine.ini,59,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.ShaderPipelineCache.MaxPrecompileTime,33,Config/Windows/WindowsEngine.ini,62,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.FidelityFX.FSR3.UseNativeDX12,1,Config/Windows/WindowsEngine.ini,66,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.FidelityFX.FSR3.UseRHI,0,Config/Windows/WindowsEngine.ini,67,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.FidelityFX.FI.OverrideSwapChainDX12,1,Config/Windows/WindowsEngine.ini,68,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.FidelityFX.FI.AutoVsync,0,Config/Windows/WindowsEngine.ini,69,/Script/Engine.RendererSettings,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
